eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,lat,lon,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.00E+11,1996,10,26,,1,11/1/1996,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",,Diplomat,69,France,,,,,,,,,,,,,,,,,Tribal Group,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,0,0,6,,Yemen,0,,,,,,2,Hostage(s) released by perpetrators,1,,,,,PGIS,-9,-9,1,1,
2.00E+11,1996,12,25,,1,1/1/1997,228,Yemen,10,Middle East & North Africa,Sanaa,Khaulan,15.174203,44.483566,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,18,Tourists,97,Tourist,,Tourists,161,Poland,,,,,,,,,,,,,,,,,Al-Masni Tribe,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,5,0,0,7,,Yemen,0,,,,,,2,Hostage(s) released by perpetrators,5,,,,,PGIS,-9,-9,1,1,
2.00E+11,1997,2,10,,1,2/26/1997,228,Yemen,10,Middle East & North Africa,Marib,Marib,15.45639,45.324871,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,1,Gas/Oil/Electric,,oil worker (Halliburton Co.),217,United States,,,,,,,,,,,,,,,,,Tribesmen Murad Tribe,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,1,0,16,,Yemen,1,2000000,,,,,2,Hostage(s) released by perpetrators,1,,,,,PGIS,0,1,1,1,
2.00E+11,1997,3,27,,0,,228,Yemen,10,Middle East & North Africa,Marib,Marib,15.45639,45.324871,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,18,Tourists,96,Tour Bus/Van,,tourists,75,Germany,,,,,,,,,,,,,,,,,Tribesmen Murad Tribe,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,4,0,,,,Yemen,0,,,,,,,,,,,,,PGIS,0,1,1,1,
2.00E+11,1997,4,29,,0,,228,Yemen,10,Middle East & North Africa,Hajjah,Hajjah,15.686525,43.597214,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,political supporters,228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,4,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
2.00E+11,1997,5,8,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",,son of Transportation Minister,228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
2.00E+11,1997,7,26,,1,7/27/1997,228,Yemen,10,Middle East & North Africa,Sanaa,Khaulan,15.174203,44.483566,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,18,Tourists,97,Tourist,,tourists,98,Italy,18,Tourists,97,Tourist,,tourists,228,Yemen,,,,,,,,,Al-Yemenia al-Ulia Tribesmen,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,4,0,0,1,,Yemen,0,,,,,,,,4,,,,,PGIS,0,1,1,1,
2.00E+11,1997,8,14,,1,8/15/1997,228,Yemen,10,Middle East & North Africa,Amran,Khamir,16.105633,43.978841,1,1,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,18,Tourists,97,Tourist,,tourists,98,Italy,,,,,,,,,,,,,,,,,Tribal Group,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,4,0,0,1,,Yemen,0,,,,,,2,Hostage(s) released by perpetrators,4,,,,,PGIS,-9,-9,1,1,
2.00E+11,1997,10,29,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,,1,1,1,-9,,,0,0,0,2,Armed Assault,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",govt,vehicle of ambassador Mohammad bin Hamad al-khalita,164,Qatar,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,3,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
2.00E+11,1997,10,30,,1,11/27/1997,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,4,Multinational Corporation,al-Hashedi Contracting and Oil Co.,"Steve Carpenter, executive director",217,United States,,,,,,,,,,,,,,,,,Tribal Group,,,,,,,0,,,0,6,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,0,,,0,,,,,1,1,1,0,28,,Yemen,0,,,,,,2,Hostage(s) released by perpetrators,1,,,,,PGIS,-9,-9,1,1,
2.00E+11,1997,12,26,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Yemeni Socialist Party,official,228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
2.00E+11,1998,7,21,,0,,228,Yemen,10,Middle East & North Africa,Al Jawf,Al-Matammah district,16.185176,44.393366,3,0,,"07/21/1998: The governor of al-Jawf, Naji al-Dhulaymi, was wounded when suspected members of the Shawlan tribe ambushed his convoy in the al-Mutama District in Yemen. Reports did not provide an exact number of the others injured in the attack.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,2,Government (General),21,Government Building/Facility/Office,The Al-Jawf Government,Governor Naji al-Dhulaymi,228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,0,,,,,,,,,,,,,,,,,"“Yemen: al-Jawf Governor Wounded in Tribal Ambush,” Agence France Presse, July 21, 1998.","“Further on Attack Against Yemeni Governor, Minister,” Doha Qatar al-Jazirah Space Channel Television, July 21, 1998.",,CETIS,-9,-9,0,-9,
2.00E+11,1998,11,24,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"11/24/1998: A car-bomb exploded in front of the German Embassy in Sana'a, Yemen, killing two people. At least three other people were injured in the blast. No one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,German Ministry of Foreign Affairs,"German Embassy in Sana'a, Yemen",75,Germany,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,2,0,0,3,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"“Bomb Explodes in Front of German Embassy in Sana'a,” Cologne Deutschlandfunk, November 24, 1998.",,,CETIS,-9,-9,1,1,
2.00E+11,1998,12,2,,0,,228,Yemen,10,Middle East & North Africa,Marib,Marib,15.45639,45.324871,1,0,The incident occurred at an oil pipeline in Marib.,"12/02/1998: At dawn, Jahm tribesmen in Marib, Yemen, bombed the U.S.-owned Hunt Oil Company pipeline, which carries oil out of Safer field. The pipeline caught fire, but no injuries were reported in this incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,1,Gas/Oil/Electric,Hunt Oil Company,Hunt Oil Company pipeline,217,United States,,,,,,,,,,,,,,,,,Tribesmen,,,,,,Unknown,0,,,0,,,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1996-2001: A Chronology, Westport, CT: Greenwood Press, 2002.",,,CETIS,-9,-9,1,1,
2.00E+11,1998,12,28,,1,12/29/1998,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,1,This incident occurred on the portion of highway between Habban and Aden that passes through Sanaa.,"12/28/1998: Sixteen Western tourists from Australia, United States and the United Kingdom were kidnapped near Sana'a, on the road between Habban and Aden, Yemen. Islamic extremists demanded an end to sanctions on Iraq. Two British men and an American woman were killed when security forces stormed the kidnappers’ hideout; the 13 other captives were rescued successfully.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,18,Tourists,97,Tourist,Tourists,"British tourists near Sana'a, Yemen",216,Great Britain,18,Tourists,97,Tourist,Tourists,"American tourists near Sana'a, Yemen",217,United States,18,Tourists,97,Tourist,Tourists,"Australian tourists near Sana'a, Yemen",14,Australia,Islamic Jihad Organization (Yemen),,,,,,"The group demanded the release of their leader, Salih Haydara al-Atwi, and an end to sanctions on Iraq.",0,,,0,20,0,1,10,Unknown,,,,,,,-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,3,0,0,,,,0,,,,,1,16,2,,1,,,0,,,,,,6,Combination,13,,"“Islamic Group Kidnapped Westerners,” AFP (North European Service), December 29, 1998.","“Yemen: 2 UK, 1 US Hostage Killed, 3 Injured in Clash,” Press Association, December 29, 1998.",,CETIS,0,1,1,1,
2.00E+11,1999,1,9,,1,1/13/1999,228,Yemen,10,Middle East & North Africa,Marib,Unknown,15.502404,45.449854,4,0,The incident occurred approximately 105 miles southeast of Sanna in the Marib governorate.,"01/09/1999: John Brooke, a British oil worker, was abducted by armed tribesmen in the Ma'rib governorate of Yemen, approximately 105 miles southeast of Sana'a. He was released on 01/13/1999.",1,1,1,1,2,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,1,Gas/Oil/Electric,Civilian,"John Brooke, a oil worker",216,Great Britain,,,,,,,,,,,,,,,,,Tribesmen,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,0,,5,,,0,,,,,,2,Hostage(s) released by perpetrators,1,"John Brooke was working at an oilfield operated by Halliburton, a U.S. firm, when he was abducted.","Edward F. Mickolus, Terrorism, 1996-2001: A Chronology, Imprint Westport, CT: Greenwood Press, 2002.",,,CETIS,-9,-9,1,1,
2.00E+11,1999,7,9,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"07/09/1999: Three unknown armed men used automatic weapons to attack the Presidential Palace in Sana'a, Yemen. Two men were killed and another injured, all of whom were relatives of the royal family. There was no property damage reported.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,2,Government (General),16,Royalty,Government of Yemen,"Relatives of the Yemen Royal Family  in Sana'a, Yemen",228,Yemen,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,3,0,0,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,2,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Two Men Killed in Front of Presidential Palace,” Yemen Times, July 12, 1999.",,,CETIS,-9,-9,0,-9,
2.00E+11,1999,8,22,,1,9/2/1999,228,Yemen,10,Middle East & North Africa,Marib,Unknown,15.502404,45.449854,4,0,,"08/22/1999: A French Diplomat and his wife were kidnapped in the Marib Province of Yemen by armed tribesmen. They were released on September 2, 1999. No one claimed credit for this incident.",1,1,1,1,2,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Government Official,French Diplomat and his wife,69,France,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,2,0,,12,,,0,,,,,,2,Hostage(s) released by perpetrators,2,,"Edward F. Mickolus, Terrorism, 1996-2001: A Chronology, Imprint Westport, CT: Greenwood Press, 2002.",,,CETIS,-9,-9,1,1,
2.00E+11,1999,8,28,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,The incident occurred in the City Center of Sanaa.,"08/28/1999: A large explosion went off in the City Center in Sana'a, Yemen, setting the city's largest shopping center on fire. Officials insisted that the bombing was a ''criminal act,'' while the police said there was no evidence that the explosion was a terrorist act with political motivations. However, the Adan Abyan Islamic Army (AAIA) claimed credit for this attack. Two people were killed and twelve others were injured in the explosion.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74,Marketplace/Plaza/Square,City Center Shopping Mall,"City Center Shopping Mall in Sana'a, Yemen",228,Yemen,,,,,,,,,,,,,,,,,Adan Abyan Islamic Army (AAIA),,,,,,Unknown,0,,,0,,,1,10,Unknown,,,,,,,-9,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,2,0,0,12,0,0,1,3,Minor (likely < $1 million),,The shopping center suffered some fire damage.,0,,,,,,,,,,,,,,,,"A Yemeni government official rejected the AAIA's claim of responsibility. Some reports called the target a shopping center, while others called it a supermarket.","“Explosions rip through Yemen cities,” United Press International, August 28, 1999.","Kathleen Engman, “Islamic group claims role in Yemen car bomb attack,” Calgary Herald, August 30, 1999.","“Yemen denies Islamist claim on explosion,” Agence France Presse , August 30, 1999.",CETIS,0,0,0,0,
2.00E+11,1999,9,6,,1,9/17/1999,228,Yemen,10,Middle East & North Africa,Marib,Unknown,15.502404,45.449854,4,0,,"09/06/1999: Armed tribesmen kidnapped three Sudanese teachers in the Marib Province of Yemen. The teachers were released on September 17, 1999.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,8,Educational Institution,48,Teacher/Professor/Instructor,Civilians,Sudanese Teachers,195,Sudan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,3,0,,11,,,0,,,,,,2,Hostage(s) released by perpetrators,3,,"Edward F. Mickolus, Terrorism, 1996-2001: A Chronology, Imprint Westport, CT: Greenwood Press, 2002.",,,CETIS,-9,-9,1,1,
2.00E+11,1999,10,26,,1,10/28/1999,228,Yemen,10,Middle East & North Africa,Marib,Unknown,15.502404,45.449854,4,0,,"10/26/1999: Marta Colburn and her parents were kidnapped in the Marib area of Yemen.  The American citizens were kidnapped by the Bani Jaber tribe, who demanded the release of tribal members arrested for blowing up portions of the oil pipeline in the area.  In response, 25 tribesmen were arrested in order to put pressure on the assailants to release the hostages.  The hostages were released on October 28, 2999.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,U.S. citizens,Marta Colburn and her parents; all three are U.S. citizens,217,United States,,,,,,,,,,,,,,,,,Bani Jaber tribe,,,,,,The hostages were taken in order to negotiate the release of tribesmen in custody,0,,,0,-99,25,1,10,Unknown,,,,,,,0,13,Unknown,,,,,,,,,,,,,,,No mention of weapons was made,0,0,0,0,0,0,0,,,,,1,3,3,,3,,,0,,,,,,2,Hostage(s) released by perpetrators,3,,"""Three Americans taken hostage in volatile Yemen,"" The Washington Post, October 27. 1999.","""Roundup: Three U.S. citizens kidnapped in Yemen,"" Deutsche Presse-Agentur, October 27, 1999.","""Hostages freed,"" The Gazette, October 29, 1999.",UMD Schmid 2012,0,1,1,1,
2.00E+11,1999,8,28,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"8/28/1999: A car bomb exploded outside of a supermarket in Sanaa, Yemen.  The supermarket was located near several foreign embassies and the main offices of Canadian Occidental Petroleum.  At least two people were killed in the explosion and another 12 were injured.  No diplomatic personnel were among the dead or injured.  The Turkish and British embassies were damaged, as was the French Ambassador's house.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians in or near the supermarket or the main offices at Occidental Petroleum in Sanaa,228,Yemen,7,Government (Diplomatic),46,Embassy/Consulate,British government,Individuals located at the British embassy,216,Great Britain,7,Government (Diplomatic),46,Embassy/Consulate,Turkish government,Individuals at the Turkish embassy,209,Turkey,Unknown,,,,,,"Specific motive is unknown, but sources speculate the attack was intended for the owner of the supermarket because he had seized the business from his partners",0,,,0,-99,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,A car bomb,2,0,0,12,0,0,1,4,Unknown,,"A supermarket, two embassies, and an Ambassador's residence were damaged, in addition to the car that exploded",0,,,,,,,,,,,,,,,,"Although the explosion happened in the embassy district, there is speculation that the supermarket's owner was the target, due to his personal business practices.","""Two killed as explosions rock Yemen supermarket: Nearby Canadian oil company reports two guards injured,"" The Ottawa Citizen, August 29, 1999.","""Nine feared dead as bomb rocks Yemen capital,"" The Independent, August 29, 1999.",,UMD Schmid 2012,-9,-9,1,1,
2.00E+11,2000,1,25,,1,2/10/2000,228,Yemen,10,Middle East & North Africa,Marib,Unknown,15.502404,45.449854,4,0,,"01/25/2000: Unidentified Fejaid tribesmen kidnapped Kenneth White, an American working for Halliburton Oil Company, in the Marib Province in Yemen. He was released on February 10, 2000.",1,1,1,1,2,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),,,,,21,Utilities,108,Oil,Halliburton Oil Company,Kenneth White,217,United States,,,,,,,,,,,,,,,,,Tribesmen,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,1,,17,,,0,,,,,,2,Hostage(s) released by perpetrators,1,,"Edward F. Mickolus, Terrorism, 1996-2001 : A Chronology, Imprint Westport, CT: Greenwood Press, 2002.",,,CETIS,-9,-9,1,1,
2.00E+11,2000,3,1,,1,3/4/2000,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,1,0,,"03/01/2000: Krzysztof Suprowicz, the Polish Ambassador to Yemen, was taken from his car in Sana'a, Yemen, by Khawlan tribesmen. The tribe claimed credit for the attack and released the Ambassador on March 4, 2000.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Polish Ministry of Foreign Affairs,"Krzysztof Suprowicz, Polish Ambassador to Yemen",161,Poland,,,,,,,,,,,,,,,,,Tribesmen,,,,,,Unknown,0,,,0,,0,1,10,Unknown,,,,,,,-9,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,0,,4,,,0,,,,,,2,Hostage(s) released by perpetrators,1,,"Edward F. Mickolus, Terrorism, 1996-2001 : A Chronology, Imprint Westport, CT: Greenwood Press, 2002.",,,CETIS,-9,-9,1,1,
2.00E+11,2000,6,16,,1,7/20/2000,228,Yemen,10,Middle East & North Africa,Marib,Unknown,15.502404,45.449854,4,0,,"06/16/2000: Yemeni tribesmen kidnapped an Italian archaeologist in the Marib Province of Yemen. The victim was released on July 20, 2000.",1,1,1,1,2,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilian,Italian Citizen,98,Italy,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,0,,34,,,0,,,,,,2,Hostage(s) released by perpetrators,1,,"Edward F. Mickolus, Terrorism, 1996-2001 : A Chronology, Imprint Westport, CT: Greenwood Press, 2002.",,,CETIS,-9,-9,1,1,
2.00E+11,2000,8,9,,0,,173,Saudi Arabia,10,Middle East & North Africa,Asir,Khamis Mushait,18.64233,43.012665,1,0,,"08/09/2000: Saudi Royal Air force personnel exchanged gunfire with a man outside the entrance to a complex housing British, American, and other foreign workers in Khamis Mushayt, Saudi Arabia. No injuries were reported.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Housing Complex,"Housing Complex for British, American, and other foreign workers in Khamis Mushayt, Saudi Arabia",999,Multinational,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,1,0,0,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"""Saudi Arabia: Gunman Attacks Khamis Mushayt Compound Housing UK, US Workers,” London Press Association, August 9, 2000.","""Agence France Presse: Attack on Complex Housing US Nationals, Saudi Troops in Exchange of Fire,” Agence France Presse, August 9, 2000.",,CETIS,-9,-9,1,1,
2.00E+11,2001,1,15,,1,1/17/2001,228,Yemen,10,Middle East & North Africa,Amran,Amran,15.659191,43.946539,1,1,60 kms north of Sanaa,"1/15/2001: Two French tourists and their two Yemeni guides were abducted near Amran town, Amran, Yemen.  Members of the Al-Shamlan tribe who kidnapped the tourists and guides took them to the Jawf region, then demanded schools and development projects for their release.  The tribesmen released the hostages on January 16, 2001, but recaptured them the same day when security forces attempted to arrest the tribesmen.  The captives were freed again on January 17, 2001, and several of the kidnappers were taken into custody.",1,1,1,1,2,Other Crime Type,0,1,0,6,Hostage Taking (Kidnapping),,,,,18,Tourists,97,Tourist,French tourists,French tourists in the Amran area,69,France,,,,,,,,,,,,,,,,,Yemenis,,,,,,The Al-Shamlan tribe demanded schools and development projects in exchange for the safe release of the hostages,0,,,0,-99,0,1,9,Other,,,,,,,0,13,Unknown,,,,,,,,,,,,,,,No specific mention of weapons was made,0,0,0,0,0,0,0,,,,,1,4,0,,3,,,0,,,,,The captors asked for schools and development projects in return for the the release of the captive.,5,Successful Rescue,4,It is not clear whether the captives were voluntarily released or were rescued.,"""Two French tourists kidnapped in Yemen,"" Agence France-Presse, January 18, 2000.","""Tribesmen kidnap French man and his wife in Yemen,"" Reuters, January 18, 2000.","""Focus - Yemen says French couple set free once again,"" Reuters, January 19, 2000.",UMD Schmid 2012,0,1,1,1,
2.00E+11,2001,1,23,,0,,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.441952,44.243157,1,0,The hijacking occurred on a flight that departed from Sanaa and was originally destined for Taizz. However the flight was redirected to Djibouti for refuelling where it was overpowered before reaching the hijacker's intended destination of Baghdad International Airport.,"01/23/2001: Mohammed Yehia Ali Sattar, armed with a gun and a grenade, hijacked a Yemini aircraft that had departed from Sanaa, Yemen en route to Taizz. The plane was carrying 91 passengers, including Barbara Bodine, the United States Ambassador to Yemen. The hijacker intended to demonstrate support for Saddam Hussein by flying to Baghdad International Airport. Members of the crew were able to subdue the hijacker when the plane landed in Djibouti for refueling. The hijacker and a flight engineer were injured during the hijacking.",1,1,1,0,,,0,1,0,4,Hijacking,,,,,6,Airports & Aircraft,42,Aircraft (not at an airport),Yemen Airways,Yemen Airways airplane,228,Yemen,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",U.S. Department of State,"U.S. Ambassador to Yemen, Barbara Bodine",217,United States,,,,,,,,,Supporters of Saddam Hussein,,,,,,The hijacker wanted to direct the plane to Baghdad International Airport to show his support for Saddam Hussein and his government.,0,,,1,1,1,1,8,Personal claim,,,,,,,-9,5,Firearms,3,Handgun,6,Explosives,16,Unknown Explosive Type,,,,,,,,,The attacker used a pistol that was shaped like a pen.  He also carried a bag that he said was filled with explosives.,0,0,0,2,0,1,0,,,,,1,91,4,-99,,Djibouti,Djibouti,0,,,,,,3,Hostage(s) escaped (not during rescue attempt),91,"All passengers were released when the Yemeni crew overpowered the hijacker while the airplane was refueling in Djibouti. Mohammed Yehia Ali Sattar attempted to divert the airplane to Baghdad International Airport in Iraq. The Yemen Airlines pilot convinced the attacker that the airplane needed to refuel in Djibouti before going to Iraq, where he was subdued.","“Eight Detained for Questioning in Yemenia Hijacking,” The Associated Press, January 25, 2001.","“Hijacker Foiled; U.S. Envoy Aboard; Yemeni Jet Crew Speaks English, Tricks Gunman,” Chicago Tribune, January 24, 2001.","“Envoy to Yemen Escapes Hijack,” The Commercial Appeal, January 24, 2001.",CETIS,1,1,1,1,
